ts_id,station_name,station_latitude,station_longitude,station_no,station_id,year_000,month_000,value_000,quality_code_000,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_001.1,month_001.1,value_001.1,quality_code_001.1,year_002.1,month_002.1,value_002.1,quality_code_002.1,year_003.1,month_003.1,value_003.1,quality_code_003.1,year_004.1,month_004.1,value_004.1,quality_code_004.1,year_005.1,month_005.1,value_005.1,quality_code_005.1,year_006.1,month_006.1,value_006.1,quality_code_006.1,year_007.1,month_007.1,value_007.1,quality_code_007.1,year_008.1,month_008.1,value_008.1,quality_code_008.1,year_009.1,month_009.1,value_009.1,quality_code_009.1,year_010.1,month_010.1,value_010.1,quality_code_010.1,year_011.1,month_011.1,value_011.1,quality_code_011.1,year_012,month_012,value_012,quality_code_012,year_002.2,month_002.2,value_002.2,quality_code_002.2,year_003.2,month_003.2,value_003.2,quality_code_003.2,year_004.2,month_004.2,value_004.2,quality_code_004.2,year_005.2,month_005.2,value_005.2,quality_code_005.2,year_006.2,month_006.2,value_006.2,quality_code_006.2,year_007.2,month_007.2,value_007.2,quality_code_007.2,year_008.2,month_008.2,value_008.2,quality_code_008.2,year_009.2,month_009.2,value_009.2,quality_code_009.2,year_010.2,month_010.2,value_010.2,quality_code_010.2,year_011.2,month_011.2,value_011.2,quality_code_011.2,year_012.1,month_012.1,value_012.1,quality_code_012.1,year_013,month_013,value_013,quality_code_013,year_003.3,month_003.3,value_003.3,quality_code_003.3,year_004.3,month_004.3,value_004.3,quality_code_004.3,year_005.3,month_005.3,value_005.3,quality_code_005.3,year_006.3,month_006.3,value_006.3,quality_code_006.3,year_007.3,month_007.3,value_007.3,quality_code_007.3,year_008.3,month_008.3,value_008.3,quality_code_008.3,year_009.3,month_009.3,value_009.3,quality_code_009.3,year_010.3,month_010.3,value_010.3,quality_code_010.3,year_011.3,month_011.3,value_011.3,quality_code_011.3,year_012.2,month_012.2,value_012.2,quality_code_012.2,year_013.1,month_013.1,value_013.1,quality_code_013.1,year_014,month_014,value_014,quality_code_014,year_004.4,month_004.4,value_004.4,quality_code_004.4,year_005.4,month_005.4,value_005.4,quality_code_005.4,year_006.4,month_006.4,value_006.4,quality_code_006.4,year_007.4,month_007.4,value_007.4,quality_code_007.4,year_008.4,month_008.4,value_008.4,quality_code_008.4,year_009.4,month_009.4,value_009.4,quality_code_009.4,year_010.4,month_010.4,value_010.4,quality_code_010.4,year_011.4,month_011.4,value_011.4,quality_code_011.4,year_012.3,month_012.3,value_012.3,quality_code_012.3,year_013.2,month_013.2,value_013.2,quality_code_013.2,year_014.1,month_014.1,value_014.1,quality_code_014.1,year_015,month_015,value_015,quality_code_015,suburb,village,state,postcode,country
59592010,Garthdee,57.11882365,-2.124396574,368014,37930,2018,5,0.63,50,2018,6,0.56,254,2018,7,0.531,50,2018,8,0.572,254,2018,9,0.556,50,2018,10,0.573,254,2018,11,0.729,254,2018,12,0.726,254,2019,1,0.682,150,2019,2,0.678,150,2019,3,0.652,150,2019,4,0.655,254,2019,5,0.63,50,2019,6,0.56,254,2019,7,0.531,50,2019,8,0.572,254,2019,9,0.556,50,2019,10,0.573,254,2019,11,0.729,254,2019,12,0.726,254,2020,1,0.682,150,2020,2,0.678,150,2020,3,0.652,150,2020.0,4.0,0.655,254.0,2020.0,5.0,0.63,50.0,2020.0,6.0,0.56,254.0,2020.0,7.0,0.531,50.0,2020.0,8.0,0.572,254.0,2020.0,9.0,0.556,50.0,2020.0,10.0,0.573,254.0,2020.0,11.0,0.729,254.0,2020.0,12.0,0.726,254.0,2021.0,1.0,0.682,150.0,2021.0,2.0,0.678,150.0,2021.0,3.0,0.652,150.0,2021.0,4.0,0.655,254.0,2021.0,5.0,0.63,50.0,2021.0,6.0,0.56,254.0,2021.0,7.0,0.531,50.0,2021.0,8.0,0.572,254.0,2021.0,9.0,0.556,50.0,2021.0,10.0,0.573,254.0,2021.0,11.0,0.729,254.0,2021.0,12.0,0.726,254.0,2022.0,1.0,0.682,150.0,2022.0,2.0,0.678,150.0,2022.0,3.0,0.652,150.0,2022.0,4.0,0.655,254.0,2022.0,5.0,0.63,50.0,2022.0,6.0,0.56,254.0,2022.0,7.0,0.531,50.0,2022.0,8.0,0.572,254.0,2022.0,9.0,0.556,50.0,2022.0,10.0,0.573,254.0,2022.0,11.0,0.729,254.0,2022.0,12.0,0.726,254.0,2023.0,1.0,0.682,150.0,2023.0,2.0,0.678,150.0,2023.0,3.0,0.652,150.0,2023.0,4.0,0.655,254.0,Kaimhill,,Alba / Scotland,AB42 3DN,United Kingdom
57186010,Craigard,57.06557358,-4.822135914,234189,37232,2018,5,0.345,50,2018,6,0.264,200,2018,7,0.35,200,2018,8,0.25,200,2018,9,0.331,200,2018,10,0.16,50,2018,11,0.166,200,2018,12,0.164,200,2019,1,0.173,200,2019,2,0.174,50,2019,3,0.168,50,2019,4,0.253,50,2019,5,0.345,50,2019,6,0.264,200,2019,7,0.35,200,2019,8,0.25,200,2019,9,0.331,200,2019,10,0.16,50,2019,11,0.166,200,2019,12,0.164,200,2020,1,0.173,200,2020,2,0.174,50,2020,3,0.168,50,2020.0,4.0,0.253,50.0,2020.0,5.0,0.345,50.0,2020.0,6.0,0.264,200.0,2020.0,7.0,0.35,200.0,2020.0,8.0,0.25,200.0,2020.0,9.0,0.331,200.0,2020.0,10.0,0.16,50.0,2020.0,11.0,0.166,200.0,2020.0,12.0,0.164,200.0,2021.0,1.0,0.173,200.0,2021.0,2.0,0.174,50.0,2021.0,3.0,0.168,50.0,2021.0,4.0,0.253,50.0,2021.0,5.0,0.345,50.0,2021.0,6.0,0.264,200.0,2021.0,7.0,0.35,200.0,2021.0,8.0,0.25,200.0,2021.0,9.0,0.331,200.0,2021.0,10.0,0.16,50.0,2021.0,11.0,0.166,200.0,2021.0,12.0,0.164,200.0,2022.0,1.0,0.173,200.0,2022.0,2.0,0.174,50.0,2022.0,3.0,0.168,50.0,2022.0,4.0,0.253,50.0,2022.0,5.0,0.345,50.0,2022.0,6.0,0.264,200.0,2022.0,7.0,0.35,200.0,2022.0,8.0,0.25,200.0,2022.0,9.0,0.331,200.0,2022.0,10.0,0.16,50.0,2022.0,11.0,0.166,200.0,2022.0,12.0,0.164,200.0,2023.0,1.0,0.173,200.0,2023.0,2.0,0.174,50.0,2023.0,3.0,0.168,50.0,2023.0,4.0,0.253,50.0,,,Alba / Scotland,AB42 3DN,United Kingdom
58695010,Irvine Waterside,55.61682305,-4.674740715,327231,37620,2018,5,-0.078,100,2018,6,-0.049,100,2018,7,-0.134,100,2018,8,0.341,150,2018,9,-0.031,100,2018,10,-0.014,100,2018,11,0.023,150,2018,12,0.035,150,2019,1,0.446,150,2019,2,0.192,150,2019,3,-0.011,150,2019,4,-0.032,150,2019,5,-0.078,100,2019,6,-0.049,100,2019,7,-0.134,100,2019,8,0.341,150,2019,9,-0.031,100,2019,10,-0.014,100,2019,11,0.023,150,2019,12,0.035,150,2020,1,0.446,150,2020,2,0.192,150,2020,3,-0.011,150,2020.0,4.0,-0.032,150.0,2020.0,5.0,-0.078,100.0,2020.0,6.0,-0.049,100.0,2020.0,7.0,-0.134,100.0,2020.0,8.0,0.341,150.0,2020.0,9.0,-0.031,100.0,2020.0,10.0,-0.014,100.0,2020.0,11.0,0.023,150.0,2020.0,12.0,0.035,150.0,2021.0,1.0,0.446,150.0,2021.0,2.0,0.192,150.0,2021.0,3.0,-0.011,150.0,2021.0,4.0,-0.032,150.0,2021.0,5.0,-0.078,100.0,2021.0,6.0,-0.049,100.0,2021.0,7.0,-0.134,100.0,2021.0,8.0,0.341,150.0,2021.0,9.0,-0.031,100.0,2021.0,10.0,-0.014,100.0,2021.0,11.0,0.023,150.0,2021.0,12.0,0.035,150.0,2022.0,1.0,0.446,150.0,2022.0,2.0,0.192,150.0,2022.0,3.0,-0.011,150.0,2022.0,4.0,-0.032,150.0,2022.0,5.0,-0.078,100.0,2022.0,6.0,-0.049,100.0,2022.0,7.0,-0.134,100.0,2022.0,8.0,0.341,150.0,2022.0,9.0,-0.031,100.0,2022.0,10.0,-0.014,100.0,2022.0,11.0,0.023,150.0,2022.0,12.0,0.035,150.0,2023.0,1.0,0.446,150.0,2023.0,2.0,0.192,150.0,2023.0,3.0,-0.011,150.0,2023.0,4.0,-0.032,150.0,,,Alba / Scotland,AB42 3DN,United Kingdom
51465010,Perth,56.41191473,-3.434206313,10048,35500,2018,5,0.125,200,2018,6,0.088,200,2018,7,0.009,200,2018,8,0.0,200,2018,9,0.056,200,2018,10,0.151,200,2018,11,0.175,200,2018,12,0.299,200,2019,1,0.269,200,2019,2,0.243,200,2019,3,0.249,200,2019,4,0.15,200,2019,5,0.125,200,2019,6,0.088,200,2019,7,0.009,200,2019,8,0.0,200,2019,9,0.056,200,2019,10,0.151,200,2019,11,0.175,200,2019,12,0.299,200,2020,1,0.269,200,2020,2,0.243,200,2020,3,0.249,200,2020.0,4.0,0.15,200.0,2020.0,5.0,0.125,200.0,2020.0,6.0,0.088,200.0,2020.0,7.0,0.009,200.0,2020.0,8.0,0.0,200.0,2020.0,9.0,0.056,200.0,2020.0,10.0,0.151,200.0,2020.0,11.0,0.175,200.0,2020.0,12.0,0.299,200.0,2021.0,1.0,0.269,200.0,2021.0,2.0,0.243,200.0,2021.0,3.0,0.249,200.0,2021.0,4.0,0.15,200.0,2021.0,5.0,0.125,200.0,2021.0,6.0,0.088,200.0,2021.0,7.0,0.009,200.0,2021.0,8.0,0.0,200.0,2021.0,9.0,0.056,200.0,2021.0,10.0,0.151,200.0,2021.0,11.0,0.175,200.0,2021.0,12.0,0.299,200.0,2022.0,1.0,0.269,200.0,2022.0,2.0,0.243,200.0,2022.0,3.0,0.249,200.0,2022.0,4.0,0.15,200.0,2022.0,5.0,0.125,200.0,2022.0,6.0,0.088,200.0,2022.0,7.0,0.009,200.0,2022.0,8.0,0.0,200.0,2022.0,9.0,0.056,200.0,2022.0,10.0,0.151,200.0,2022.0,11.0,0.175,200.0,2022.0,12.0,0.299,200.0,2023.0,1.0,0.269,200.0,2023.0,2.0,0.243,200.0,2023.0,3.0,0.249,200.0,2023.0,4.0,0.15,200.0,Muirton,,Alba / Scotland,AB42 3DN,United Kingdom
54582010,Glenochil,56.14364525,-3.839304837,14891,36474,2018,5,0.817,200,2018,6,0.794,200,2018,7,0.829,200,2018,8,0.795,200,2018,9,0.781,200,2018,10,0.847,200,2018,11,0.867,200,2018,12,0.932,200,2019,1,0.902,200,2019,2,0.902,200,2019,3,0.888,254,2019,4,0.865,254,2019,5,0.817,200,2019,6,0.794,200,2019,7,0.829,200,2019,8,0.795,200,2019,9,0.781,200,2019,10,0.847,200,2019,11,0.867,200,2019,12,0.932,200,2020,1,0.902,200,2020,2,0.902,200,2020,3,0.888,254,2020.0,4.0,0.865,254.0,2020.0,5.0,0.817,200.0,2020.0,6.0,0.794,200.0,2020.0,7.0,0.829,200.0,2020.0,8.0,0.795,200.0,2020.0,9.0,0.781,200.0,2020.0,10.0,0.847,200.0,2020.0,11.0,0.867,200.0,2020.0,12.0,0.932,200.0,2021.0,1.0,0.902,200.0,2021.0,2.0,0.902,200.0,2021.0,3.0,0.888,254.0,2021.0,4.0,0.865,254.0,2021.0,5.0,0.817,200.0,2021.0,6.0,0.794,200.0,2021.0,7.0,0.829,200.0,2021.0,8.0,0.795,200.0,2021.0,9.0,0.781,200.0,2021.0,10.0,0.847,200.0,2021.0,11.0,0.867,200.0,2021.0,12.0,0.932,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alba / Scotland,AB42 3DN,United Kingdom
53412010,Oxgang,55.9354055,-4.13808503,133119,36194,2018,5,0.169,200,2018,6,0.132,200,2018,7,0.142,200,2018,8,0.141,200,2018,9,0.163,200,2018,10,0.163,200,2018,11,0.187,200,2018,12,0.242,200,2019,1,0.244,200,2019,2,0.218,200,2019,3,0.23,200,2019,4,0.207,200,2019,5,0.169,200,2019,6,0.132,200,2019,7,0.142,200,2019,8,0.141,200,2019,9,0.163,200,2019,10,0.163,200,2019,11,0.187,200,2019,12,0.242,200,2020,1,0.244,200,2020,2,0.218,200,2020,3,0.23,200,2020.0,4.0,0.207,200.0,2020.0,5.0,0.169,200.0,2020.0,6.0,0.132,200.0,2020.0,7.0,0.142,200.0,2020.0,8.0,0.141,200.0,2020.0,9.0,0.163,200.0,2020.0,10.0,0.163,200.0,2020.0,11.0,0.187,200.0,2020.0,12.0,0.242,200.0,2021.0,1.0,0.244,200.0,2021.0,2.0,0.218,200.0,2021.0,3.0,0.23,200.0,2021.0,4.0,0.207,200.0,2021.0,5.0,0.169,200.0,2021.0,6.0,0.132,200.0,2021.0,7.0,0.142,200.0,2021.0,8.0,0.141,200.0,2021.0,9.0,0.163,200.0,2021.0,10.0,0.163,200.0,2021.0,11.0,0.187,200.0,2021.0,12.0,0.242,200.0,2022.0,1.0,0.244,200.0,2022.0,2.0,0.218,200.0,2022.0,3.0,0.23,200.0,2022.0,4.0,0.207,200.0,2022.0,5.0,0.169,200.0,2022.0,6.0,0.132,200.0,2022.0,7.0,0.142,200.0,2022.0,8.0,0.141,200.0,2022.0,9.0,0.163,200.0,2022.0,10.0,0.163,200.0,2022.0,11.0,0.187,200.0,2022.0,12.0,0.242,200.0,2023.0,1.0,0.244,200.0,2023.0,2.0,0.218,200.0,2023.0,3.0,0.23,200.0,2023.0,4.0,0.207,200.0,Merkland,,Alba / Scotland,AB42 3DN,United Kingdom
55249010,Luncarty,56.46394135,-3.477636063,14940,36638,2018,5,0.284,150,2018,6,0.266,150,2018,7,0.205,150,2018,8,0.214,150,2018,9,0.234,100,2018,10,0.244,100,2018,11,0.275,150,2018,12,0.308,150,2019,1,0.295,150,2019,2,0.294,150,2019,3,0.299,150,2019,4,0.288,150,2019,5,0.284,150,2019,6,0.266,150,2019,7,0.205,150,2019,8,0.214,150,2019,9,0.234,100,2019,10,0.244,100,2019,11,0.275,150,2019,12,0.308,150,2020,1,0.295,150,2020,2,0.294,150,2020,3,0.299,150,2020.0,4.0,0.288,150.0,2020.0,5.0,0.284,150.0,2020.0,6.0,0.266,150.0,2020.0,7.0,0.205,150.0,2020.0,8.0,0.214,150.0,2020.0,9.0,0.234,100.0,2020.0,10.0,0.244,100.0,2020.0,11.0,0.275,150.0,2020.0,12.0,0.308,150.0,2021.0,1.0,0.295,150.0,2021.0,2.0,0.294,150.0,2021.0,3.0,0.299,150.0,2021.0,4.0,0.288,150.0,2021.0,5.0,0.284,150.0,2021.0,6.0,0.266,150.0,2021.0,7.0,0.205,150.0,2021.0,8.0,0.214,150.0,2021.0,9.0,0.234,100.0,2021.0,10.0,0.244,100.0,2021.0,11.0,0.275,150.0,2021.0,12.0,0.308,150.0,2022.0,1.0,0.295,150.0,2022.0,2.0,0.294,150.0,2022.0,3.0,0.299,150.0,2022.0,4.0,0.288,150.0,2022.0,5.0,0.284,150.0,2022.0,6.0,0.266,150.0,2022.0,7.0,0.205,150.0,2022.0,8.0,0.214,150.0,2022.0,9.0,0.234,100.0,2022.0,10.0,0.244,100.0,2022.0,11.0,0.275,150.0,2022.0,12.0,0.308,150.0,2023.0,1.0,0.295,150.0,2023.0,2.0,0.294,150.0,2023.0,3.0,0.299,150.0,2023.0,4.0,0.288,150.0,,,Alba / Scotland,AB42 3DN,United Kingdom
56231010,Broxmouth,55.99077195,-2.48676507,15029,36880,2018,5,0.009,254,2018,6,0.007,254,2018,7,0.004,200,2018,8,0.007,254,2018,9,0.013,200,2018,10,0.016,100,2018,11,0.015,100,2018,12,0.023,100,2019,1,0.023,200,2019,2,0.017,200,2019,3,0.015,150,2019,4,0.015,200,2019,5,0.009,254,2019,6,0.007,254,2019,7,0.004,200,2019,8,0.007,254,2019,9,0.013,200,2019,10,0.016,100,2019,11,0.015,100,2019,12,0.023,100,2020,1,0.023,200,2020,2,0.017,200,2020,3,0.015,150,2020.0,4.0,0.015,200.0,2020.0,5.0,0.009,254.0,2020.0,6.0,0.007,254.0,2020.0,7.0,0.004,200.0,2020.0,8.0,0.007,254.0,2020.0,9.0,0.013,200.0,2020.0,10.0,0.016,100.0,2020.0,11.0,0.015,100.0,2020.0,12.0,0.023,100.0,2021.0,1.0,0.023,200.0,2021.0,2.0,0.017,200.0,2021.0,3.0,0.015,150.0,2021.0,4.0,0.015,200.0,2021.0,5.0,0.009,254.0,2021.0,6.0,0.007,254.0,2021.0,7.0,0.004,200.0,2021.0,8.0,0.007,254.0,2021.0,9.0,0.013,200.0,2021.0,10.0,0.016,100.0,2021.0,11.0,0.015,100.0,2021.0,12.0,0.023,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alba / Scotland,AB42 3DN,United Kingdom
61258010,Renagour Bridge,56.17693404,-4.418601789,554836,38410,2018,5,0.173,100,2018,6,0.183,100,2018,7,0.163,100,2018,8,0.202,100,2018,9,0.243,100,2018,10,0.243,100,2018,11,0.293,100,2018,12,0.283,100,2019,1,0.298,100,2019,2,0.273,100,2019,3,0.273,100,2019,4,0.193,100,2019,5,0.173,100,2019,6,0.183,100,2019,7,0.163,100,2019,8,0.202,100,2019,9,0.243,100,2019,10,0.243,100,2019,11,0.293,100,2019,12,0.283,100,2020,1,0.298,100,2020,2,0.273,100,2020,3,0.273,100,2020.0,4.0,0.193,100.0,2020.0,5.0,0.173,100.0,2020.0,6.0,0.183,100.0,2020.0,7.0,0.163,100.0,2020.0,8.0,0.202,100.0,2020.0,9.0,0.243,100.0,2020.0,10.0,0.243,100.0,2020.0,11.0,0.293,100.0,2020.0,12.0,0.283,100.0,2021.0,1.0,0.298,100.0,2021.0,2.0,0.273,100.0,2021.0,3.0,0.273,100.0,2021.0,4.0,0.193,100.0,2021.0,5.0,0.173,100.0,2021.0,6.0,0.183,100.0,2021.0,7.0,0.163,100.0,2021.0,8.0,0.202,100.0,2021.0,9.0,0.243,100.0,2021.0,10.0,0.243,100.0,2021.0,11.0,0.293,100.0,2021.0,12.0,0.283,100.0,2022.0,1.0,0.298,100.0,2022.0,2.0,0.273,100.0,2022.0,3.0,0.273,100.0,2022.0,4.0,0.193,100.0,2022.0,5.0,0.173,100.0,2022.0,6.0,0.183,100.0,2022.0,7.0,0.163,100.0,2022.0,8.0,0.202,100.0,2022.0,9.0,0.243,100.0,2022.0,10.0,0.243,100.0,2022.0,11.0,0.293,100.0,2022.0,12.0,0.283,100.0,2023.0,1.0,0.298,100.0,2023.0,2.0,0.273,100.0,2023.0,3.0,0.273,100.0,2023.0,4.0,0.193,100.0,,,Alba / Scotland,AB42 3DN,United Kingdom
56174010,Eyemouth Mill,55.8651192,-2.095026904,15017,36866,2018,5,0.081,200,2018,6,0.076,200,2018,7,0.073,200,2018,8,0.068,200,2018,9,0.067,200,2018,10,0.073,200,2018,11,0.048,200,2018,12,0.065,200,2019,1,0.078,200,2019,2,0.069,200,2019,3,0.079,200,2019,4,0.079,200,2019,5,0.081,200,2019,6,0.076,200,2019,7,0.073,200,2019,8,0.068,200,2019,9,0.067,200,2019,10,0.073,200,2019,11,0.048,200,2019,12,0.065,200,2020,1,0.078,200,2020,2,0.069,200,2020,3,0.079,200,2020.0,4.0,0.079,200.0,2020.0,5.0,0.081,200.0,2020.0,6.0,0.076,200.0,2020.0,7.0,0.073,200.0,2020.0,8.0,0.068,200.0,2020.0,9.0,0.067,200.0,2020.0,10.0,0.073,200.0,2020.0,11.0,0.048,200.0,2020.0,12.0,0.065,200.0,2021.0,1.0,0.078,200.0,2021.0,2.0,0.069,200.0,2021.0,3.0,0.079,200.0,2021.0,4.0,0.079,200.0,2021.0,5.0,0.081,200.0,2021.0,6.0,0.076,200.0,2021.0,7.0,0.073,200.0,2021.0,8.0,0.068,200.0,2021.0,9.0,0.067,200.0,2021.0,10.0,0.073,200.0,2021.0,11.0,0.048,200.0,2021.0,12.0,0.065,200.0,2022.0,1.0,0.078,200.0,2022.0,2.0,0.069,200.0,2022.0,3.0,0.079,200.0,2022.0,4.0,0.079,200.0,2022.0,5.0,0.081,200.0,2022.0,6.0,0.076,200.0,2022.0,7.0,0.073,200.0,2022.0,8.0,0.068,200.0,2022.0,9.0,0.067,200.0,2022.0,10.0,0.073,200.0,2022.0,11.0,0.048,200.0,2022.0,12.0,0.065,200.0,2023.0,1.0,0.078,200.0,2023.0,2.0,0.069,200.0,2023.0,3.0,0.079,200.0,2023.0,4.0,0.079,200.0,,,Alba / Scotland,AB42 3DN,United Kingdom
53186010,Langholm A,55.46679973,-4.362070221,133103,36136,2018,5,0.056,200,2018,6,0.033,200,2018,7,0.018,200,2018,8,0.018,200,2018,9,0.048,200,2018,10,0.057,200,2018,11,0.106,200,2018,12,0.069,200,2019,1,0.059,200,2019,2,0.057,200,2019,3,0.046,200,2019,4,0.036,200,2019,5,0.056,200,2019,6,0.033,200,2019,7,0.018,200,2019,8,0.018,200,2019,9,0.048,200,2019,10,0.057,200,2019,11,0.106,200,2019,12,0.069,200,2020,1,0.059,200,2020,2,0.057,200,2020,3,0.046,200,2020.0,4.0,0.036,200.0,2020.0,5.0,0.056,200.0,2020.0,6.0,0.033,200.0,2020.0,7.0,0.018,200.0,2020.0,8.0,0.018,200.0,2020.0,9.0,0.048,200.0,2020.0,10.0,0.057,200.0,2020.0,11.0,0.106,200.0,2020.0,12.0,0.069,200.0,2021.0,1.0,0.059,200.0,2021.0,2.0,0.057,200.0,2021.0,3.0,0.046,200.0,2021.0,4.0,0.036,200.0,2021.0,5.0,0.056,200.0,2021.0,6.0,0.033,200.0,2021.0,7.0,0.018,200.0,2021.0,8.0,0.018,200.0,2021.0,9.0,0.048,200.0,2021.0,10.0,0.057,200.0,2021.0,11.0,0.106,200.0,2021.0,12.0,0.069,200.0,2022.0,1.0,0.059,200.0,2022.0,2.0,0.057,200.0,2022.0,3.0,0.046,200.0,2022.0,4.0,0.036,200.0,2022.0,5.0,0.056,200.0,2022.0,6.0,0.033,200.0,2022.0,7.0,0.018,200.0,2022.0,8.0,0.018,200.0,2022.0,9.0,0.048,200.0,2022.0,10.0,0.057,200.0,2022.0,11.0,0.106,200.0,2022.0,12.0,0.069,200.0,2023.0,1.0,0.059,200.0,2023.0,2.0,0.057,200.0,2023.0,3.0,0.046,200.0,2023.0,4.0,0.036,200.0,,,Alba / Scotland,AB42 3DN,United Kingdom
54460010,Polmonthill,55.99837265,-3.681998769,14884,36446,2018,5,0.369,50,2018,6,0.3,50,2018,7,0.282,50,2018,8,0.274,50,2018,9,0.285,50,2018,10,0.318,50,2018,11,0.367,50,2018,12,0.421,50,2019,1,0.393,50,2019,2,0.388,100,2019,3,0.387,100,2019,4,0.361,50,2019,5,0.369,50,2019,6,0.3,50,2019,7,0.282,50,2019,8,0.274,50,2019,9,0.285,50,2019,10,0.318,50,2019,11,0.367,50,2019,12,0.421,50,2020,1,0.393,50,2020,2,0.388,100,2020,3,0.387,100,2020.0,4.0,0.361,50.0,2020.0,5.0,0.369,50.0,2020.0,6.0,0.3,50.0,2020.0,7.0,0.282,50.0,2020.0,8.0,0.274,50.0,2020.0,9.0,0.285,50.0,2020.0,10.0,0.318,50.0,2020.0,11.0,0.367,50.0,2020.0,12.0,0.421,50.0,2021.0,1.0,0.393,50.0,2021.0,2.0,0.388,100.0,2021.0,3.0,0.387,100.0,2021.0,4.0,0.361,50.0,2021.0,5.0,0.369,50.0,2021.0,6.0,0.3,50.0,2021.0,7.0,0.282,50.0,2021.0,8.0,0.274,50.0,2021.0,9.0,0.285,50.0,2021.0,10.0,0.318,50.0,2021.0,11.0,0.367,50.0,2021.0,12.0,0.421,50.0,2022.0,1.0,0.393,50.0,2022.0,2.0,0.388,100.0,2022.0,3.0,0.387,100.0,2022.0,4.0,0.361,50.0,2022.0,5.0,0.369,50.0,2022.0,6.0,0.3,50.0,2022.0,7.0,0.282,50.0,2022.0,8.0,0.274,50.0,2022.0,9.0,0.285,50.0,2022.0,10.0,0.318,50.0,2022.0,11.0,0.367,50.0,2022.0,12.0,0.421,50.0,2023.0,1.0,0.393,50.0,2023.0,2.0,0.388,100.0,2023.0,3.0,0.387,100.0,2023.0,4.0,0.361,50.0,,,Alba / Scotland,AB42 3DN,United Kingdom
56985010,Bridge of Oich,57.09229844,-4.74425988,234172,37188,2018,5,0.708,200,2018,6,0.715,200,2018,7,0.707,200,2018,8,0.599,200,2018,9,0.601,200,2018,10,0.679,200,2018,11,0.583,200,2018,12,0.673,200,2019,1,0.779,200,2019,2,0.471,200,2019,3,0.007,200,2019,4,0.565,200,2019,5,0.708,200,2019,6,0.715,200,2019,7,0.707,200,2019,8,0.599,200,2019,9,0.601,200,2019,10,0.679,200,2019,11,0.583,200,2019,12,0.673,200,2020,1,0.779,200,2020,2,0.471,200,2020,3,0.007,200,2020.0,4.0,0.565,200.0,2020.0,5.0,0.708,200.0,2020.0,6.0,0.715,200.0,2020.0,7.0,0.707,200.0,2020.0,8.0,0.599,200.0,2020.0,9.0,0.601,200.0,2020.0,10.0,0.679,200.0,2020.0,11.0,0.583,200.0,2020.0,12.0,0.673,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alba / Scotland,AB42 3DN,United Kingdom
60153010,Loch Leven Sluices,56.17937821,-3.335224928,477620,38098,2018,5,0.127,100,2018,6,0.121,100,2018,7,0.083,100,2018,8,0.093,150,2018,9,0.091,150,2018,10,0.112,150,2018,11,0.087,100,2018,12,0.17,100,2019,1,0.145,100,2019,2,0.021,100,2019,3,0.201,100,2019,4,0.138,100,2019,5,0.127,100,2019,6,0.121,100,2019,7,0.083,100,2019,8,0.093,150,2019,9,0.091,150,2019,10,0.112,150,2019,11,0.087,100,2019,12,0.17,100,2020,1,0.145,100,2020,2,0.021,100,2020,3,0.201,100,2020.0,4.0,0.138,100.0,2020.0,5.0,0.127,100.0,2020.0,6.0,0.121,100.0,2020.0,7.0,0.083,100.0,2020.0,8.0,0.093,150.0,2020.0,9.0,0.091,150.0,2020.0,10.0,0.112,150.0,2020.0,11.0,0.087,100.0,2020.0,12.0,0.17,100.0,2021.0,1.0,0.145,100.0,2021.0,2.0,0.021,100.0,2021.0,3.0,0.201,100.0,2021.0,4.0,0.138,100.0,2021.0,5.0,0.127,100.0,2021.0,6.0,0.121,100.0,2021.0,7.0,0.083,100.0,2021.0,8.0,0.093,150.0,2021.0,9.0,0.091,150.0,2021.0,10.0,0.112,150.0,2021.0,11.0,0.087,100.0,2021.0,12.0,0.17,100.0,2022.0,1.0,0.145,100.0,2022.0,2.0,0.021,100.0,2022.0,3.0,0.201,100.0,2022.0,4.0,0.138,100.0,2022.0,5.0,0.127,100.0,2022.0,6.0,0.121,100.0,2022.0,7.0,0.083,100.0,2022.0,8.0,0.093,150.0,2022.0,9.0,0.091,150.0,2022.0,10.0,0.112,150.0,2022.0,11.0,0.087,100.0,2022.0,12.0,0.17,100.0,2023.0,1.0,0.145,100.0,2023.0,2.0,0.021,100.0,2023.0,3.0,0.201,100.0,2023.0,4.0,0.138,100.0,,,Alba / Scotland,AB42 3DN,United Kingdom
